Nome: JOAO PESSOA
Codigo Estacao: A320
Latitude: -7.165409
Longitude: -34.815627
Altitude: 33.5
Situacao: Operante
Data Inicial: 2009-01-01
Data Final: 2019-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;RADIACAO GLOBAL(Kj/m²);
2009-02-04;1300;2530,399;
2009-02-04;1400;2294,104;
2009-02-04;1500;2942,827;
2009-02-04;1600;1309,928;
2009-02-04;1700;1531,414;
2009-02-04;1800;2286,183;
2009-02-04;1900;1600,936;
2009-02-04;2000;724,881;
2009-02-04;2100;116,27;
2009-02-04;2200;-3,36;
2009-02-04;2300;-3,54;
2009-02-05;0000;-3,54;
2009-02-05;0100;-3,456;
2009-02-05;0200;-3,523;
2009-02-05;0300;-3,366;
2009-02-05;0400;-3,54;
2009-02-05;0500;-3,204;
2009-02-05;0600;-3,433;
2009-02-05;0700;-3,481;
2009-02-05;0800;-3,476;
2009-02-05;0900;27,57;
2009-02-05;1000;515,521;
2009-02-05;1100;1129,578;
2009-02-05;1200;757,227;
2009-02-05;1300;905,158;
2009-02-05;1400;905,999;
2009-02-05;1500;834,367;
2009-02-05;1600;1321,327;
2009-02-05;1700;1203,674;
2009-02-05;1800;1824,132;
2009-02-05;1900;1496,151;
2009-02-05;2000;1166,026;
2009-02-05;2100;286,927;
2009-02-05;2200;-1,997;
2009-02-05;2300;-3,54;
2009-02-06;0000;-3,54;
2009-02-06;0100;-3,54;
2009-02-06;0200;-3,54;
2009-02-06;0300;-3,532;
2009-02-06;0400;-3,406;
2009-02-06;0500;-3,417;
2009-02-06;0600;-3,529;
2009-02-06;0700;-3,476;
2009-02-06;0800;-3,007;
2009-02-06;0900;16,419;
2009-02-06;1000;412,47;
2009-02-06;1100;1364,3;
2009-02-06;1200;2004,844;
2009-02-06;1300;2745,394;
2009-02-06;1400;3561,827;
2009-02-06;1500;3873,659;
2009-02-06;1600;3734,366;
2009-02-06;1700;3508,089;
2009-02-06;1800;2927,326;
2009-02-06;1900;2168,603;
2009-02-06;2000;1232,505;
2009-02-06;2100;292,666;
2009-02-06;2200;-2,718;
2009-02-06;2300;-3,54;
2009-02-07;0000;-3,54;
2009-02-07;0100;-3,54;
2009-02-07;0200;-3,54;
2009-02-07;0300;-3,54;
2009-02-07;0400;-3,54;
2009-02-07;0500;-3,492;
2009-02-07;0600;-3,486;
2009-02-07;0700;-3,464;
2009-02-07;0800;-3,54;
2009-02-07;0900;18,388;
2009-02-07;1000;364,16;
2009-02-07;1100;1363,801;
2009-02-07;1200;1927,379;
2009-02-07;1300;2696,275;
2009-02-07;1400;3208,607;
2009-02-07;1500;3416,219;
2009-02-07;1600;2719,373;
2009-02-07;1700;2642,381;
2009-02-07;1800;2266,287;
2009-02-07;1900;1669,148;
2009-02-07;2000;704,757;
2009-02-07;2100;300,467;
2009-02-07;2200;-2,771;
2009-02-07;2300;-3,54;
2009-02-08;0000;-3,54;
2009-02-08;0100;-3,54;
2009-02-08;0200;-3,54;
2009-02-08;0300;-3,54;
2009-02-08;0400;-3,538;
2009-02-08;0500;-3,54;
2009-02-08;0600;-3,497;
2009-02-08;0700;-3,367;
2009-02-08;0800;-3,54;
2009-02-08;0900;7,749;
2009-02-08;1000;255,877;
2009-02-08;1100;1366,327;
2009-02-08;1200;1596,472;
2009-02-08;1300;2365,836;
2009-02-08;1400;2521,747;
2009-02-08;1500;3226,321;
2009-02-08;1600;3160,243;
2009-02-08;1700;2805,138;
2009-02-08;1800;2683,69;
2009-02-08;1900;1528,311;
2009-02-08;2000;1091,492;
2009-02-08;2100;158,437;
2009-02-08;2200;-1,542;
2009-02-08;2300;-3,54;
2009-02-09;0000;-3,54;
2009-02-09;0100;-3,54;
2009-02-09;0200;-3,54;
2009-02-09;0300;-3,538;
2009-02-09;0400;-3,499;
2009-02-09;0500;-3,54;
2009-02-09;0600;-3,537;
2009-02-09;0700;-3,54;
2009-02-09;0800;-3,54;
2009-02-09;0900;12,31;
2009-02-09;1000;392,681;
2009-02-09;1100;1288,084;
2009-02-09;1200;2381,499;
2009-02-09;1300;2844,054;
2009-02-09;1400;3170,439;
2009-02-09;1500;3387,475;
2009-02-09;1600;2552,429;
2009-02-09;1700;2012,017;
2009-02-09;1800;2188,258;
2009-02-09;1900;1768,911;
2009-02-09;2000;925,116;
2009-02-09;2100;154,528;
2009-02-09;2200;-2,401;
2009-02-09;2300;-3,54;
2009-02-10;0000;-3,54;
2009-02-10;0100;-3,54;
2009-02-10;0200;-3,54;
2009-02-10;0300;-3,54;
2009-02-10;0400;-3,534;
2009-02-10;0500;-3,54;
2009-02-10;0600;-3,54;
2009-02-10;0700;-3,54;
2009-02-10;0800;-3,54;
2009-02-10;0900;10,818;
2009-02-10;1000;313,366;
2009-02-10;1100;1077,911;
2009-02-10;1200;1749,146;
2009-02-10;1300;2913,718;
2009-02-10;1400;2529,627;
2009-02-10;1500;3106,218;
2009-02-10;1600;2989,869;
2009-02-10;1700;1374,483;
2009-02-10;1800;1245,627;
2009-02-10;1900;1651,789;
2009-02-10;2000;789,67;
2009-02-10;2100;246,291;
2009-02-10;2200;-1,075;
2009-02-10;2300;-3,537;
2009-02-11;0000;-3,54;
2009-02-11;0100;-3,54;
2009-02-11;0200;-3,503;
2009-02-11;0300;-3,54;
2009-02-11;0400;-3,54;
2009-02-11;0500;-3,54;
2009-02-11;0600;-3,54;
2009-02-11;0700;-3,54;
2009-02-11;0800;-3,515;
2009-02-11;0900;12,974;
2009-02-11;1000;289,909;
2009-02-11;1100;1238,954;
2009-02-11;1200;1425,881;
2009-02-11;1300;1200,52;
2009-02-11;1400;2655,314;
2009-02-11;1500;2012,734;
2009-02-11;1600;2981,182;
2009-02-11;1700;1793,998;
2009-02-11;1800;1525,447;
2009-02-11;1900;1098,183;
2009-02-11;2000;845,322;
2009-02-11;2100;138,524;
2009-02-11;2200;-3,04;
2009-02-11;2300;-1,404;
2009-02-12;0000;-1,993;
2009-02-12;0100;-3,153;
2009-02-12;0200;-2,168;
2009-02-12;0300;-3,138;
2009-02-12;0400;-2,949;
2009-02-12;0500;-3,475;
2009-02-12;0600;-3,217;
2009-02-12;0700;-3,436;
2009-02-12;0800;-2,233;
2009-02-12;0900;10,547;
2009-02-12;1000;210,346;
2009-02-12;1100;628,817;
2009-02-12;1200;1583,436;
2009-02-12;1300;1443,354;
2009-02-12;1400;2232,245;
2009-02-12;1500;2399,193;
2009-02-12;1600;2716,167;
2009-02-12;1700;2771,633;
2009-02-12;1800;2280,244;
2009-02-12;1900;1348,396;
2009-02-12;2000;699,752;
2009-02-12;2100;151,168;
2009-02-12;2200;-3,242;
2009-02-12;2300;-3,238;
2009-02-13;0000;-3,54;
2009-02-13;0100;-3,228;
2009-02-13;0200;-3,366;
2009-02-13;0300;-3,509;
2009-02-13;0400;-3,54;
2009-02-13;0500;-3,518;
2009-02-13;0600;-3,509;
2009-02-13;0700;-3,261;
2009-02-13;0800;2,561;
2009-02-13;0900;15,298;
2009-02-13;1000;463,206;
2009-02-13;1100;1333,098;
2009-02-13;1200;1846,293;
2009-02-13;1300;2692,962;
2009-02-13;1400;2913,594;
2009-02-13;1500;2715,643;
2009-02-13;1600;3656,961;
2009-02-13;1700;2895,955;
2009-02-13;1800;2104,265;
2009-02-13;1900;1558,448;
2009-02-13;2000;792,797;
2009-02-13;2100;207,547;
2009-02-13;2200;-3,178;
2009-02-13;2300;-3,54;
2009-02-14;0000;-3,434;
2009-02-14;0100;-3,54;
2009-02-14;0200;-3,54;
2009-02-14;0300;-3,422;
2009-02-14;0400;-3,411;
2009-02-14;0500;-3,255;
2009-02-14;0600;-3,54;
2009-02-14;0700;-3,54;
2009-02-14;0800;-3,54;
2009-02-14;0900;6,106;
2009-02-14;1000;334,592;
2009-02-14;1100;1216,628;
2009-02-14;1200;2094,141;
2009-02-14;1300;2378,507;
2009-02-14;1400;2235,926;
2009-02-14;1500;2938,405;
2009-02-14;1600;2619,445;
2009-02-14;1700;2505,263;
2009-02-14;1800;2303,66;
2009-02-14;1900;1691,537;
2009-02-14;2000;551,963;
2009-02-14;2100;189,822;
2009-02-14;2200;-3,056;
2009-02-14;2300;-3,54;
2009-02-15;0000;-3,495;
2009-02-15;0100;-3,517;
2009-02-15;0200;-3,526;
2009-02-15;0300;-3,518;
2009-02-15;0400;-3,54;
2009-02-15;0500;-3,54;
2009-02-15;0600;-3,54;
2009-02-15;0700;-3,524;
2009-02-15;0800;-3,54;
2009-02-15;0900;13,14;
2009-02-15;1000;272,174;
2009-02-15;1100;864,053;
2009-02-15;1200;601,651;
2009-02-15;1300;1982,99;
2009-02-15;1400;3284,962;
2009-02-15;1500;3388,016;
2009-02-15;1600;2709,167;
2009-02-15;1700;1951,898;
2009-02-15;1800;2497,26;
2009-02-15;1900;753,384;
2009-02-15;2000;324,358;
2009-02-15;2100;124,047;
2009-02-15;2200;-1,216;
2009-02-15;2300;-2,952;
2009-02-16;0000;-1,464;
2009-02-16;0100;-1,889;
2009-02-16;0200;-1,93;
2009-02-16;0300;-2,033;
2009-02-16;0400;-2,369;
2009-02-16;0500;-3,428;
2009-02-16;0600;-2,723;
2009-02-16;0700;-3,097;
2009-02-16;0800;-3,46;
2009-02-16;0900;13,983;
2009-02-16;1000;408,351;
2009-02-16;1100;1286,264;
2009-02-16;1200;2355,947;
2009-02-16;1300;3011,005;
2009-02-16;1400;2846,102;
2009-02-16;1500;2351,848;
2009-02-16;1600;2228,412;
2009-02-16;1700;1972,059;
2009-02-16;1800;1971,067;
2009-02-16;1900;986,783;
2009-02-16;2000;425,138;
2009-02-16;2100;143,991;
2009-02-16;2200;-2,196;
2009-02-16;2300;-3,54;
2009-02-17;0000;-3,54;
2009-02-17;0100;-3,54;
2009-02-17;0200;-3,54;
2009-02-17;0300;-3,54;
2009-02-17;0400;-3,54;
2009-02-17;0500;-3,538;
2009-02-17;0600;-3,538;
2009-02-17;0700;-3,54;
2009-02-17;0800;-3,54;
2009-02-17;0900;8,445;
2009-02-17;1000;349,948;
2009-02-17;1100;1416,574;
2009-02-17;1200;1990,921;
2009-02-17;1300;2561,953;
2009-02-17;1400;2924,62;
2009-02-17;1500;2996,304;
2009-02-17;1600;2854,605;
2009-02-17;1700;2510,782;
2009-02-17;1800;1748,443;
2009-02-17;1900;1732,559;
2009-02-17;2000;954,471;
2009-02-17;2100;200,587;
2009-02-17;2200;-3,485;
2009-02-17;2300;-3,54;
2009-02-18;0000;-3,54;
2009-02-18;0100;-3,54;
2009-02-18;0200;-3,54;
2009-02-18;0300;-3,538;
2009-02-18;0400;-3,54;
2009-02-18;0500;-3,54;
2009-02-18;0600;-3,54;
2009-02-18;0700;-3,54;
2009-02-18;0800;-3,54;
2009-02-18;0900;8,665;
2009-02-18;1000;384,208;
2009-02-18;1100;972,981;
2009-02-18;1200;1468,985;
2009-02-18;1300;2291,657;
2009-02-18;1400;2930,225;
2009-02-18;1500;3321,558;
2009-02-18;1600;3173,365;
2009-02-18;1700;3150,95;
2009-02-18;1800;2797,351;
2009-02-18;1900;2041,116;
2009-02-18;2000;863,088;
2009-02-18;2100;196,516;
2009-02-18;2200;-3,54;
2009-02-18;2300;-3,54;
2009-02-19;0000;-3,54;
2009-02-19;0100;-3,54;
2009-02-19;0200;-3,54;
2009-02-19;0300;-3,54;
2009-02-19;0400;-3,54;
2009-02-19;0500;-2,121;
2009-02-19;0600;-3,179;
2009-02-19;0700;-3,504;
2009-02-19;0800;-3,479;
2009-02-19;0900;9,048;
2009-02-19;1000;213,203;
2009-02-19;1100;991,564;
2009-02-19;1200;2637,893;
2009-02-19;1300;2179,234;
2009-02-19;1400;2656,459;
2009-02-19;1500;2761,79;
2009-02-19;1600;3076,525;
2009-02-19;1700;3784,103;
2009-02-19;1800;2298,21;
2009-02-19;1900;1343,546;
2009-02-19;2000;491,03;
2009-02-19;2100;119,7;
2009-02-19;2200;-3,429;
2009-02-19;2300;-3,54;
2009-02-20;0000;-3,45;
2009-02-20;0100;-3,531;
2009-02-20;0200;-3,396;
2009-02-20;0300;-3,54;
2009-02-20;0400;-3,467;
2009-02-20;0500;-3,369;
2009-02-20;0600;-3,473;
2009-02-20;0700;-3,538;
2009-02-20;0800;-2,49;
2009-02-20;0900;11,093;
2009-02-20;1000;155,676;
2009-02-20;1100;269,086;
2009-02-20;1200;487,707;
2009-02-20;1300;434,734;
2009-02-20;1400;756,207;
2009-02-20;1500;883,353;
2009-02-20;1600;1193,037;
2009-02-20;1700;897,054;
2009-02-20;1800;1355,359;
2009-02-20;1900;459,194;
2009-02-20;2000;221,403;
2009-02-20;2100;57,196;
2009-02-20;2200;-2,431;
2009-02-20;2300;-3,214;
2009-02-21;0000;-3,313;
2009-02-21;0100;-3,428;
2009-02-21;0200;-3,47;
2009-02-21;0300;-3,47;
2009-02-21;0400;-3,408;
2009-02-21;0500;-3,512;
2009-02-21;0600;-3,118;
2009-02-21;0700;-3,483;
2009-02-21;0800;-3,532;
2009-02-21;0900;7,626;
2009-02-21;1000;303,604;
2009-02-21;1100;1255,944;
2009-02-21;1200;2389,565;
2009-02-21;1300;2889,692;
2009-02-21;1400;3667,905;
2009-02-21;1500;3747,916;
2009-02-21;1600;3397,402;
2009-02-21;1700;3058,97;
2009-02-21;1800;2186,962;
2009-02-21;1900;1904,495;
2009-02-21;2000;818,673;
2009-02-21;2100;165,469;
2009-02-21;2200;-3,006;
2009-02-21;2300;-2,939;
2009-02-22;0000;-2,445;
2009-02-22;0100;-1,875;
2009-02-22;0200;-,998;
2009-02-22;0300;-1,818;
2009-02-22;0400;-1,273;
2009-02-22;0500;-,746;
2009-02-22;0600;-1,789;
2009-02-22;0700;-1,588;
2009-02-22;0800;-1,118;
2009-02-22;0900;-,795;
2009-02-22;1000;75,082;
2009-02-22;1100;81,021;
2009-02-22;1200;159,982;
2009-02-22;1300;319,188;
2009-02-22;1400;626,714;
2009-02-22;1500;1170,004;
2009-02-22;1600;2274,781;
2009-02-22;1700;1746,52;
2009-02-22;1800;1592,842;
2009-02-22;1900;785,193;
2009-02-22;2000;512,994;
2009-02-22;2100;170,674;
2009-02-22;2200;-3,222;
2009-02-22;2300;-3,47;
2009-02-23;0000;-3,036;
2009-02-23;0100;-2,683;
2009-02-23;0200;-2,778;
2009-02-23;0300;-2,319;
2009-02-23;0400;-2,91;
2009-02-23;0500;-2,261;
2009-02-23;0600;-2,146;
2009-02-23;0700;-2,302;
2009-02-23;0800;-2,875;
2009-02-23;0900;6,129;
2009-02-23;1000;248,872;
2009-02-23;1100;903,286;
2009-02-23;1200;1583,387;
2009-02-23;1300;1334,063;
2009-02-23;1400;1360,012;
2009-02-23;1500;1576,056;
2009-02-23;1600;1571,182;
2009-02-23;1700;1010,712;
2009-02-23;1800;1081,099;
2009-02-23;1900;1013,942;
2009-02-23;2000;789,477;
2009-02-23;2100;105,557;
2009-02-23;2200;-3,008;
2009-02-23;2300;-1,351;
2009-02-24;0000;-1,428;
2009-02-24;0100;-2,148;
2009-02-24;0200;-,862;
2009-02-24;0300;-2,18;
2009-02-24;0400;-2,204;
2009-02-24;0500;-2,347;
2009-02-24;0600;-2,622;
2009-02-24;0700;-3,088;
2009-02-24;0800;-3,048;
2009-02-24;0900;10,65;
2009-02-24;1000;287,055;
2009-02-24;1100;1027,151;
2009-02-24;1200;2007,667;
2009-02-24;1300;2368,363;
2009-02-24;1400;3407,843;
2009-02-24;1500;3392,484;
2009-02-24;1600;3411,121;
2009-02-24;1700;3230,382;
2009-02-24;1800;1916,049;
2009-02-24;1900;1137,385;
2009-02-24;2000;1020,308;
2009-02-24;2100;375,646;
2009-02-24;2200;-3,328;
2009-02-24;2300;-3,54;
2009-02-25;0000;-3,54;
2009-02-25;0100;-3,223;
2009-02-25;0200;-3,458;
2009-02-25;0300;-3,467;
2009-02-25;0400;-3,344;
2009-02-25;0500;-2,549;
2009-02-25;0600;-2,997;
2009-02-25;0700;-3,246;
2009-02-25;0800;-2,776;
2009-02-25;0900;19,655;
2009-02-25;1000;461,345;
2009-02-25;1100;646,248;
2009-02-25;1200;484,243;
2009-02-25;1300;1881,548;
2009-02-25;1400;2970,572;
2009-02-25;1500;2087,047;
2009-02-25;1600;2472,78;
2009-02-25;1700;2239,566;
2009-02-25;1800;1607,84;
2009-02-25;1900;1373,259;
2009-02-25;2000;329,418;
2009-02-25;2100;85,616;
2009-02-25;2200;-2,428;
2009-02-25;2300;-3,408;
2009-02-26;0000;-2,57;
2009-02-26;0100;-2,624;
2009-02-26;0200;-1,999;
2009-02-26;0300;-2,375;
2009-02-26;0400;-2,223;
2009-02-26;0500;-3,103;
2009-02-26;0600;-1,915;
2009-02-26;0700;-3,301;
2009-02-26;0800;-3,232;
2009-02-26;0900;5,687;
2009-02-26;1000;350,2;
2009-02-26;1100;1062,424;
2009-02-26;1200;1329,093;
2009-02-26;1300;2276,297;
2009-02-26;1400;2783,852;
2009-02-26;1500;3720,144;
2009-02-26;1600;3433,789;
2009-02-26;1700;3256,889;
2009-02-26;1800;2944,52;
2009-02-26;1900;2151,813;
2009-02-26;2000;1221,112;
2009-02-26;2100;260,623;
2009-02-26;2200;-3,434;
2009-02-26;2300;-3,54;
2009-02-27;0000;-3,54;
2009-02-27;0100;-3,54;
2009-02-27;0200;-3,54;
2009-02-27;0300;-3,52;
2009-02-27;0400;-3,54;
2009-02-27;0500;-3,538;
2009-02-27;0600;-3,436;
2009-02-27;0700;-3,54;
2009-02-27;0800;-3,524;
2009-02-27;0900;8,176;
2009-02-27;1000;252,444;
2009-02-27;1100;1212,764;
2009-02-27;1200;1200,179;
2009-02-27;1300;2896,135;
2009-02-27;1400;2538,554;
2009-02-27;1500;3900,766;
2009-02-27;1600;3661,817;
2009-02-27;1700;3236,149;
2009-02-27;1800;2951,004;
2009-02-27;1900;1921,819;
2009-02-27;2000;937,612;
2009-02-27;2100;183,579;
2009-02-27;2200;-3,515;
2009-02-27;2300;-3,54;
2009-02-28;0000;-3,54;
2009-02-28;0100;-3,16;
2009-02-28;0200;-2,818;
2009-02-28;0300;-2,972;
2009-02-28;0400;-1,629;
2009-02-28;0500;,762;
2009-02-28;0600;-3,113;
2009-02-28;0700;-2,733;
2009-02-28;0800;-3,255;
2009-02-28;0900;-,527;
2009-02-28;1000;201,221;
2009-02-28;1100;635,138;
2009-02-28;1200;1275,409;
2009-02-28;1300;1821,509;
2009-02-28;1400;1413,323;
2009-02-28;1500;1478,764;
2009-02-28;1600;1787,029;
2009-02-28;1700;1809,334;
2009-02-28;1800;1610,57;
2009-02-28;1900;1624,007;
2009-02-28;2000;728,324;
2009-02-28;2100;126,008;
2009-02-28;2200;-2,648;
2009-02-28;2300;-3,015;
2009-03-01;0000;-3,311;
2009-03-01;0100;-3,205;
2009-03-01;0200;-2,802;
2009-03-01;0300;-2,275;
2009-03-01;0400;-2,692;
2009-03-01;0500;-1,74;
2009-03-01;0600;-2,209;
2009-03-01;0700;-1,874;
2009-03-01;0800;-1,577;
2009-03-01;0900;6,072;
2009-03-01;1000;105,274;
2009-03-01;1100;554,386;
2009-03-01;1200;931,469;
2009-03-01;1300;1155,64;
2009-03-01;1400;564,537;
2009-03-01;1500;669,184;
2009-03-01;1600;254,119;
2009-03-01;1700;587,584;
2009-03-01;1800;791,049;
2009-03-01;1900;1263,883;
2009-03-01;2000;374,991;
2009-03-01;2100;104,023;
2009-03-01;2200;-3,125;
2009-03-01;2300;-2,119;
2009-03-02;0000;-2,676;
2009-03-02;0100;-2,329;
2009-03-02;0200;-2,772;
2009-03-02;0300;-3,002;
2009-03-02;0400;-2,096;
2009-03-02;0500;-2,126;
2009-03-02;0600;-1,348;
2009-03-02;0700;-1,217;
2009-03-02;0800;-2,297;
2009-03-02;0900;12,694;
2009-03-02;1000;194,951;
2009-03-02;1100;655,789;
2009-03-02;1200;1083,557;
2009-03-02;1300;1371,284;
2009-03-02;1400;3230,751;
2009-03-02;1500;3167,599;
2009-03-02;1600;1083,338;
2009-03-02;1700;775,258;
2009-03-02;1800;712,299;
2009-03-02;1900;863,949;
2009-03-02;2000;471,627;
2009-03-02;2100;97,51;
2009-03-02;2200;-2,406;
2009-03-02;2300;-3,427;
2009-03-03;0000;-2,381;
2009-03-03;0100;-,706;
2009-03-03;0200;-1,997;
2009-03-03;0300;-1,645;
2009-03-03;0400;-1,546;
2009-03-03;0500;-1,624;
2009-03-03;0600;-2,246;
2009-03-03;0700;-1,987;
2009-03-03;0800;-1,137;
2009-03-03;0900;7,21;
2009-03-03;1000;161,898;
2009-03-03;1100;587,746;
2009-03-03;1200;1684,243;
2009-03-03;1300;2349,411;
2009-03-03;1400;3049,039;
2009-03-03;1500;2305,104;
2009-03-03;1600;2766,345;
2009-03-03;1700;1996,795;
2009-03-03;1800;2213,762;
2009-03-03;1900;1412,6;
2009-03-03;2000;700,324;
2009-03-03;2100;111,983;
2009-03-03;2200;-3,54;
2009-03-03;2300;-3,538;
2009-03-04;0000;-3,54;
2009-03-04;0100;-3,54;
2009-03-04;0200;-3,368;
2009-03-04;0300;-3,456;
2009-03-04;0400;-3,514;
2009-03-04;0500;-3,135;
2009-03-04;0600;-3,349;
2009-03-04;0700;-3,538;
2009-03-04;0800;-3,54;
2009-03-04;0900;5,999;
2009-03-04;1000;462,372;
2009-03-04;1100;1303,813;
2009-03-04;1200;2142,509;
2009-03-04;1300;2777,01;
2009-03-04;1400;3444,016;
2009-03-04;1500;3513,676;
2009-03-04;1600;3497,379;
2009-03-04;1700;3300,084;
2009-03-04;1800;2923,717;
2009-03-04;1900;1805,877;
2009-03-04;2000;1060,49;
2009-03-04;2100;181,208;
2009-03-04;2200;-3,537;
2009-03-04;2300;-3,54;
2009-03-05;0000;-3,54;
2009-03-05;0100;-3,506;
2009-03-05;0200;-3,54;
2009-03-05;0300;-3,54;
2009-03-05;0400;-3,54;
2009-03-05;0500;-3,54;
2009-03-05;0600;-3,54;
2009-03-05;0700;-3,431;
2009-03-05;0800;-2,778;
2009-03-05;0900;12,854;
2009-03-05;1000;430,377;
2009-03-05;1100;1112,326;
2009-03-05;1200;2313,549;
2009-03-05;1300;2470,752;
2009-03-05;1400;2950,38;
2009-03-05;1500;3319,521;
2009-03-05;1600;3072,358;
2009-03-05;1700;2838,835;
2009-03-05;1800;1938,337;
2009-03-05;1900;1296,212;
2009-03-05;2000;504,098;
2009-03-05;2100;151,935;
2009-03-05;2200;-2,009;
2009-03-05;2300;-2,997;
2009-03-06;0000;-2,286;
2009-03-06;0100;-2,666;
2009-03-06;0200;-3,537;
2009-03-06;0300;-2,796;
2009-03-06;0400;-2,875;
2009-03-06;0500;-3,144;
2009-03-06;0600;-3,464;
2009-03-06;0700;-3,428;
2009-03-06;0800;-3,54;
2009-03-06;0900;15,865;
2009-03-06;1000;253,095;
2009-03-06;1100;955,243;
2009-03-06;1200;1957,692;
2009-03-06;1300;2766,524;
2009-03-06;1400;2778,672;
2009-03-06;1500;3080,965;
2009-03-06;1600;2813,166;
2009-03-06;1700;3291,463;
2009-03-06;1800;2860,317;
2009-03-06;1900;1827,048;
2009-03-06;2000;722,478;
2009-03-06;2100;202,32;
2009-03-06;2200;-3,54;
2009-03-06;2300;-3,54;
2009-03-07;0000;-3,54;
2009-03-07;0100;-3,54;
2009-03-07;0200;-3,54;
2009-03-07;0300;-3,54;
2009-03-07;0400;-3,54;
2009-03-07;0500;-3,54;
2009-03-07;0600;-3,54;
2009-03-07;0700;-3,36;
2009-03-07;0800;-3,538;
2009-03-07;0900;9,574;
2009-03-07;1000;471,882;
2009-03-07;1100;1361,539;
2009-03-07;1200;2146,377;
2009-03-07;1300;2560,732;
2009-03-07;1400;3160,698;
2009-03-07;1500;3185,65;
2009-03-07;1600;3568,521;
2009-03-07;1700;2445,131;
2009-03-07;1800;1802,864;
2009-03-07;1900;1409,849;
2009-03-07;2000;1020,17;
2009-03-07;2100;261,382;
2009-03-07;2200;-3,532;
2009-03-07;2300;-3,54;
2009-03-08;0000;-3,54;
2009-03-08;0100;-3,54;
2009-03-08;0200;-3,54;
2009-03-08;0300;-3,538;
2009-03-08;0400;-3,54;
2009-03-08;0500;-3,54;
2009-03-08;0600;-3,54;
2009-03-08;0700;-3,54;
2009-03-08;0800;-3,54;
2009-03-08;0900;9,855;
2009-03-08;1000;369,748;
2009-03-08;1100;1371,039;
2009-03-08;1200;1237,044;
2009-03-08;1300;2930,167;
2009-03-08;1400;2310,15;
2009-03-08;1500;2175,974;
2009-03-08;1600;2905,135;
2009-03-08;1700;2944,51;
2009-03-08;1800;1994,337;
2009-03-08;1900;1570,42;
2009-03-08;2000;927,557;
2009-03-08;2100;262,888;
2009-03-08;2200;-3,418;
2009-03-08;2300;-3,54;
2009-03-09;0000;-3,54;
2009-03-09;0100;-3,391;
2009-03-09;0200;-3,386;
2009-03-09;0300;-3,107;
2009-03-09;0400;-3,448;
2009-03-09;0500;-3,41;
2009-03-09;0600;-3,503;
2009-03-09;0700;-3,54;
2009-03-09;0800;-3,54;
2009-03-09;0900;8,399;
2009-03-09;1000;376,573;
2009-03-09;1100;1233,173;
2009-03-09;1200;2181,509;
2009-03-09;1300;2951,976;
2009-03-09;1400;3566,008;
2009-03-09;1500;3437,901;
2009-03-09;1600;2291,109;
2009-03-09;1700;2914,562;
2009-03-09;1800;2096,895;
2009-03-09;1900;1905,029;
2009-03-09;2000;908,188;
2009-03-09;2100;224,068;
2009-03-09;2200;-3,451;
2009-03-09;2300;-3,54;
2009-03-10;0000;-3,54;
2009-03-10;0100;-3,54;
2009-03-10;0200;-3,54;
2009-03-10;0300;-3,54;
2009-03-10;0400;-3,54;
2009-03-10;0500;-3,54;
2009-03-10;0600;-3,54;
2009-03-10;0700;-3,54;
2009-03-10;0800;-3,54;
2009-03-10;0900;14,734;
2009-03-10;1000;407,565;
2009-03-10;1100;1260,284;
2009-03-10;1200;2062,932;
2009-03-10;1300;3000,647;
2009-03-10;1400;3633,652;
2009-03-10;1500;3840,492;
2009-03-10;1600;3761,108;
2009-03-10;1700;3338,545;
2009-03-10;1800;2728,866;
2009-03-10;1900;2135,343;
2009-03-10;2000;1071,389;
2009-03-10;2100;198,291;
2009-03-10;2200;-3,54;
2009-03-10;2300;-3,54;
2009-03-11;0000;-3,54;
2009-03-11;0100;-3,54;
2009-03-11;0200;-3,54;
2009-03-11;0300;-3,54;
2009-03-11;0400;-3,54;
2009-03-11;0500;-3,54;
2009-03-11;0600;-3,517;
2009-03-11;0700;-3,54;
2009-03-11;0800;-3,512;
2009-03-11;0900;7,242;
2009-03-11;1000;328,229;
2009-03-11;1100;1186,681;
2009-03-11;1200;1959,895;
2009-03-11;1300;2391,899;
2009-03-11;1400;2623,254;
2009-03-11;1500;3292,579;
2009-03-11;1600;2889,199;
2009-03-11;1700;2700,301;
2009-03-11;1800;2722,858;
2009-03-11;1900;1750,887;
2009-03-11;2000;1104,201;
2009-03-11;2100;226,802;
2009-03-11;2200;-3,54;
2009-03-11;2300;-3,538;
2009-03-12;0000;-3,54;
2009-03-12;0100;-3,54;
2009-03-12;0200;-3,54;
2009-03-12;0300;-3,54;
2009-03-12;0400;-3,54;
2009-03-12;0500;-3,54;
2009-03-12;0600;-3,234;
2009-03-12;0700;-3,54;
2009-03-12;0800;-3,54;
2009-03-12;0900;10,196;
2009-03-12;1000;176,141;
2009-03-12;1100;424,183;
2009-03-12;1200;749,964;
2009-03-12;1300;2075,083;
2009-03-12;1400;3475,011;
2009-03-12;1500;3672,089;
2009-03-12;1600;3270,284;
2009-03-12;1700;3466,184;
2009-03-12;1800;2773,349;
2009-03-12;1900;1994,934;
2009-03-12;2000;1010,205;
2009-03-12;2100;202,748;
2009-03-12;2200;-3,526;
2009-03-12;2300;-3,54;
2009-03-13;0000;-3,529;
2009-03-13;0100;-3,524;
